id,city,state,country,latitude,longitude
121973,Miramar,Florida,United States,25.98731,-80.23227
122069,Monroe County,Florida,United States,25.55731,-80.91705
122582,Nassau County,Florida,United States,30.61058,-81.77142
122600,Navarre,Florida,United States,30.40159,-86.86357
123029,North Fort Myers,Florida,United States,26.66729,-81.88009
123053,North Lauderdale,Florida,United States,26.2173,-80.22588
123066,North Miami,Florida,United States,25.89009,-80.18671
123067,North Miami Beach,Florida,United States,25.93315,-80.16255
123085,North Port,Florida,United States,27.04422,-82.23593
123296,Oakland Park,Florida,United States,26.17231,-80.13199
123320,Ocala,Florida,United States,29.1872,-82.14009
123347,Ocoee,Florida,United States,28.56917,-81.54396
123392,Okaloosa,Florida,United States,30.66503,-86.59218
123399,Okeechobee County,Florida,United States,27.38629,-80.88858
123514,Orange County,Florida,United States,28.51442,-81.32348
123562,Orlando,Florida,United States,28.53834,-81.37924
123569,Ormond Beach,Florida,United States,29.28581,-81.05589
123656,Oviedo,Florida,United States,28.67,-81.20812
123741,Palm Bay,Florida,United States,28.03446,-80.58866
123743,Palm Beach County,Florida,United States,26.64757,-80.43651
123744,Palm Beach Gardens,Florida,United States,26.82339,-80.13865
123747,Palm Coast,Florida,United States,29.58497,-81.20784
123749,Palm Harbor,Florida,United States,28.07807,-82.76371
123798,Panama City,Florida,United States,30.15946,-85.65983
123871,Parkland,Florida,United States,26.31008,-80.23727
123902,Pasco,Florida,United States,28.30674,-82.43887
124009,Pembroke Pines,Florida,United States,26.00315,-80.22394
124045,Pensacola,Florida,United States,30.42131,-87.21691
124225,Pine Hills,Florida,United States,28.55778,-81.4534
124254,Pinellas,Florida,United States,27.90268,-82.73955
124255,Pinellas Park,Florida,United States,27.8428,-82.69954
124345,Plant City,Florida,United States,28.01888,-82.11469
124346,Plantation,Florida,United States,26.13421,-80.23184
124424,Poinciana,Florida,United States,28.14029,-81.45841
124441,Polk,Florida,United States,27.94888,-81.69767
124460,Pompano Beach,Florida,United States,26.23786,-80.12477
124472,Ponte Vedra Beach,Florida,United States,30.23969,-81.38564
124502,Port Charlotte,Florida,United States,26.97617,-82.09064
124524,Port Orange,Florida,United States,29.13832,-80.99561
124534,Port Saint Lucie,Florida,United States,27.29393,-80.35033
124680,Princeton,Florida,United States,25.53844,-80.40894
124761,Putnam,Florida,United States,29.60863,-81.7443
125106,Richmond West,Florida,United States,25.6105,-80.42971
125216,Riverview,Florida,United States,27.86614,-82.32648
125221,Riviera Beach,Florida,United States,26.77534,-80.0581
125311,Rockledge,Florida,United States,28.35084,-80.72533
125491,Royal Palm Beach,Florida,United States,26.7084,-80.2306
125626,Saint Cloud,Florida,United States,28.2489,-81.28118
125886,Sanford,Florida,United States,28.80055,-81.27312
125924,Santa Rosa,Florida,United States,30.6929,-87.01845
125938,Sarasota,Florida,United States,27.33643,-82.53065
125939,Sarasota County,Florida,United States,27.18248,-82.36498
126105,Sebastian,Florida,United States,27.81641,-80.47061
126692,South Miami Heights,Florida,United States,25.59761,-80.38061
126860,Spring Hill,Florida,United States,28.47688,-82.52546
126926,St. Johns,Florida,United States,30.0815,-81.54774
126930,St. Petersburg,Florida,United States,27.77086,-82.67927
127229,Sumter County,Florida,United States,28.70482,-82.081
127267,Sunrise,Florida,United States,26.13397,-80.1131
127318,Suwannee,Florida,United States,30.19561,-82.99149
127391,Tallahassee,Florida,United States,30.43826,-84.28073
127405,Tamarac,Florida,United States,26.21286,-80.24977
127406,Tamiami,Florida,United States,25.75871,-80.39839
127407,Tampa,Florida,United States,27.94752,-82.45843
127433,Tarpon Springs,Florida,United States,28.14612,-82.75677
127503,Temple Terrace,Florida,United States,28.0353,-82.38926
127553,The Acreage,Florida,United States,26.79404,-80.26749
127559,The Hammocks,Florida,United States,25.67149,-80.4445
127565,The Villages,Florida,United States,28.93408,-81.95994
127685,Titusville,Florida,United States,28.61222,-80.80755
127756,Town 'n' Country,Florida,United States,28.01057,-82.57732
127989,Union County,Florida,United States,30.04384,-82.37144
128025,University,Florida,United States,28.07389,-82.43902
128031,University Park,Florida,United States,25.74649,-80.36755
128122,Valrico,Florida,United States,27.93789,-82.23644
128303,Volusia,Florida,United States,29.06345,-81.14857
128437,Walton,Florida,United States,30.61847,-86.17152
128554,Washington County,Florida,United States,30.61059,-85.66533
128776,Wellington,Florida,United States,26.65868,-80.24144
128809,Wesley Chapel,Florida,United States,28.23973,-82.32787
128898,West Hollywood,Florida,United States,26.02065,-80.18394
128920,West Little River,Florida,United States,25.85704,-80.23699
128947,West Palm Beach,Florida,United States,26.71534,-80.05337
129018,Westchester,Florida,United States,25.75482,-80.32727
129058,Weston,Florida,United States,26.10037,-80.39977
129438,Winter Garden,Florida,United States,28.56528,-81.58618
129440,Winter Haven,Florida,United States,28.02224,-81.73286
129441,Winter Park,Florida,United States,28.6,-81.33924
129442,Winter Springs,Florida,United States,28.69889,-81.30812
111101,Albany,Georgia,United States,31.57851,-84.15574
111221,Alpharetta,Georgia,United States,34.07538,-84.29409
111573,Athens,Georgia,United States,33.96095,-83.37794
111590,Atlanta,Georgia,United States,33.749,-84.38798
111646,Augusta,Georgia,United States,33.47097,-81.97484
111760,Baldwin County,Georgia,United States,33.06928,-83.24959
111853,Barrow,Georgia,United States,33.9932,-83.71276
111873,Bartow,Georgia,United States,34.23786,-84.8405
112249,Berrien,Georgia,United States,31.27606,-83.22962
112310,Bibb,Georgia,United States,32.80659,-83.69776
112856,Brookhaven,Georgia,United States,33.85844,-84.3402
112960,Bryan,Georgia,United States,32.01322,-81.44247
113033,Bulloch,Georgia,United States,32.39681,-81.74318
113130,Butts,Georgia,United States,33.28785,-83.95717
113203,Calhoun County,Georgia,United States,31.5292,-84.62451
113268,Camden County,Georgia,United States,30.92249,-81.63639
113339,Canton,Georgia,United States,34.23676,-84.49076
113451,Carroll County,Georgia,United States,33.58282,-85.07974
113464,Carrollton,Georgia,United States,33.58011,-85.07661
113577,Catoosa,Georgia,United States,34.90366,-85.13825
113723,Chamblee,Georgia,United States,33.89205,-84.29881
113801,Chatham,Georgia,United States,31.97402,-81.09243
114344,Cobb,Georgia,United States,33.94147,-84.57667
114368,Coffee,Georgia,United States,31.54927,-82.8492
114460,Colquitt County,Georgia,United States,31.18839,-83.76885
114491,Columbus,Georgia,United States,32.46098,-84.98771
114747,Coweta,Georgia,United States,33.35346,-84.76337
115001,Dalton,Georgia,United States,34.7698,-84.97022
115129,DeKalb County,Georgia,United States,33.77153,-84.22641
115377,Dodge,Georgia,United States,32.17218,-83.1684
115418,Dougherty,Georgia,United States,31.53337,-84.21625
115425,Douglas County,Georgia,United States,33.70182,-84.76793
115440,Douglasville,Georgia,United States,33.7515,-84.74771
115512,Duluth,Georgia,United States,34.00288,-84.14464
115555,Dunwoody,Georgia,United States,33.94621,-84.33465
115737,East Point,Georgia,United States,33.67955,-84.43937
115898,Effingham County,Georgia,United States,32.36731,-81.34134
115942,Elbert,Georgia,United States,34.11679,-82.8401
116245,Evans,Georgia,United States,33.53375,-82.13067
116392,Fannin,Georgia,United States,34.86411,-84.31985
116444,Fayette County,Georgia,United States,33.41394,-84.49419
116686,Forsyth County,Georgia,United States,34.22551,-84.12502
116846,Franklin County,Georgia,United States,34.37544,-83.22918
117015,Gainesville,Georgia,United States,34.29788,-83.82407
117331,Glynn,Georgia,United States,31.21324,-81.4937
117398,Gordon County,Georgia,United States,34.50336,-84.87575
117426,Grady,Georgia,United States,30.87467,-84.23443
117633,Greene County,Georgia,United States,33.57878,-83.16666
117821,Gwinnett,Georgia,United States,33.96173,-84.02363
117824,Habersham,Georgia,United States,34.63102,-83.53112
117950,Hancock County,Georgia,United States,33.27043,-83.00069
117985,Haralson,Georgia,United States,33.79423,-85.21103
118044,Harris,Georgia,United States,32.736,-84.90899
118298,Henry County,Georgia,United States,33.453,-84.1542
118482,Hinesville,Georgia,United States,31.84688,-81.59595
119145,Jasper County,Georgia,United States,33.31643,-83.68809
119178,Jefferson County,Georgia,United States,33.05484,-82.41815
119252,Johns Creek,Georgia,United States,34.02893,-84.19858
119471,Kennesaw,Georgia,United States,34.02343,-84.61549
119801,LaGrange,Georgia,United States,33.03929,-85.03133
120062,Lamar,Georgia,United States,33.07654,-84.13946
120208,Laurens County,Georgia,United States,32.46366,-82.92224
120243,Lawrenceville,Georgia,United States,33.95621,-83.98796
120309,Lee,Georgia,United States,31.77951,-84.14113
120517,Lincoln County,Georgia,United States,33.79366,-82.45121
120847,Lowndes,Georgia,United States,30.83386,-83.26771
120883,Lumpkin County,Georgia,United States,34.57219,-84.00265
120949,Mableton,Georgia,United States,33.81872,-84.58243
120964,Macon,Georgia,United States,32.84069,-83.6324
120968,Macon County,Georgia,United States,32.35839,-84.04248
121216,Marietta,Georgia,United States,33.9526,-84.54993
121250,Marion County,Georgia,United States,32.35338,-84.52464
121344,Martinez,Georgia,United States,33.51736,-82.07567
121920,Milton,Georgia,United States,34.13216,-84.30067
122070,Monroe County,Georgia,United States,33.01408,-83.91872
122141,Montgomery County,Georgia,United States,32.17336,-82.53482
122505,Muscogee,Georgia,United States,32.50996,-84.87704
122837,Newnan,Georgia,United States,33.38067,-84.79966
123348,Oconee,Georgia,United States,33.83494,-83.43705
123956,Peach,Georgia,United States,32.56878,-83.82688
123959,Peachtree City,Georgia,United States,33.39678,-84.59576
123960,Peachtree Corners,Georgia,United States,33.9701,-84.22159
124157,Pickens County,Georgia,United States,34.46432,-84.46564
124171,Pierce County,Georgia,United States,31.35876,-82.21274
124187,Pike,Georgia,United States,33.09227,-84.38923
124442,Polk,Georgia,United States,34.00178,-85.18815
124479,Pooler,Georgia,United States,32.11548,-81.24706
124762,Putnam,Georgia,United States,33.32177,-83.37284
124964,Redan,Georgia,United States,33.74538,-84.13158
125297,Rockdale,Georgia,United States,33.65424,-84.02661
125375,Rome,Georgia,United States,34.25704,-85.16467
125462,Roswell,Georgia,United States,34.02316,-84.36159
125884,Sandy Springs,Georgia,United States,33.92427,-84.37854
125974,Savannah,Georgia,United States,32.08354,-81.09983
126535,Smyrna,Georgia,United States,33.88399,-84.51438
126795,Spalding,Georgia,United States,33.26087,-84.28416
126997,Statesboro,Georgia,United States,32.44879,-81.78317
127067,Stockbridge,Georgia,United States,33.54428,-84.23381
127087,Stonecrest,Georgia,United States,33.70849,-84.13485
127172,Sugar Hill,Georgia,United States,34.10649,-84.03352
127230,Sumter County,Georgia,United States,32.03997,-84.19704
127383,Talbot,Georgia,United States,32.69949,-84.53301
127641,Tift,Georgia,United States,31.45744,-83.52659
127729,Toombs,Georgia,United States,32.12172,-82.33129
127836,Troup,Georgia,United States,33.03351,-85.02834
127870,Tucker,Georgia,United States,33.85455,-84.21714
127990,Union County,Georgia,United States,34.83401,-83.99076
128054,Upson,Georgia,United States,32.88127,-84.29934
128085,Valdosta,Georgia,United States,30.83334,-83.28032
128387,Walker,Georgia,United States,34.73566,-85.30098
128438,Walton,Georgia,United States,33.78156,-83.73385
128463,Ware,Georgia,United States,31.05363,-82.42368
128474,Warner Robins,Georgia,United States,32.61574,-83.62664
128486,Warren County,Georgia,United States,33.40896,-82.67676
128555,Washington County,Georgia,United States,32.96954,-82.7959
129195,Whitfield,Georgia,United States,34.80561,-84.96722
129244,Wilkes,Georgia,United States,33.78195,-82.74323
129561,Woodstock,Georgia,United States,34.10149,-84.51938
115693,East Honolulu,Hawaii,United States,21.28906,-157.71734
118157,Hawaii,Hawaii,United States,19.6024,-155.52289
118472,Hilo,Hawaii,United States,19.72991,-155.09073
118623,Honolulu,Hawaii,United States,21.30694,-157.85833
118624,Honolulu County,Hawaii,United States,21.45543,-157.96138
119355,Kahului,Hawaii,United States,20.88953,-156.47432
119357,Kailua,Hawaii,United States,21.40241,-157.74054
119379,Kaneohe,Hawaii,United States,21.39994,-157.79895
119396,Kauai,Hawaii,United States,22.01108,-159.70544
121419,Maui,Hawaii,United States,20.8033229,-156.6676353
123965,Pearl City,Hawaii,United States,21.39734,-157.97516
128350,Waipahu,Hawaii,United States,21.38667,-158.00917
111007,Ada,Idaho,United States,43.45112,-116.24109
111804,Bannock,Idaho,United States,42.66851,-112.22463
112349,Bingham,Idaho,United States,43.21652,-112.39805
112508,Boise,Idaho,United States,43.6135,-116.20345
112542,Bonner,Idaho,United States,48.29975,-116.60097
112546,Bonneville,Idaho,United States,43.38773,-111.61493
113182,Caldwell,Idaho,United States,43.66294,-116.68736
113356,Canyon,Idaho,United States,43.62513,-116.70929
114130,Clark County,Idaho,United States,44.28398,-112.35135
114366,Coeur d'Alene,Idaho,United States,47.67768,-116.78047
116058,Elmore County,Idaho,United States,43.3539,-115.46918
116864,Franklin County,Idaho,United States,42.18117,-111.81323
116927,Fremont,Idaho,United States,44.22879,-111.48202
118871,Idaho Falls,Idaho,United States,43.46658,-112.03414
119195,Jefferson County,Idaho,United States,43.82014,-112.31128
119707,Kootenai,Idaho,United States,47.67456,-116.70001
120167,Latah,Idaho,United States,46.81613,-116.71168
120416,Lewis,Idaho,United States,46.23702,-116.42625
120428,Lewiston,Idaho,United States,46.41655,-117.01766
120430,Lewiston Orchards,Idaho,United States,46.38044,-116.97543
120533,Lincoln County,Idaho,United States,43.00241,-114.13831
121695,Meridian,Idaho,United States,43.61211,-116.39151
122300,Moscow,Idaho,United States,46.73239,-117.00017
122538,Nampa,Idaho,United States,43.54072,-116.56346
122878,Nez Perce,Idaho,United States,46.32676,-116.75024
123945,Payette County,Idaho,United States,44.00674,-116.76084
124418,Pocatello,Idaho,United States,42.8713,-112.44553
124577,Post Falls,Idaho,United States,47.71796,-116.95159
125038,Rexburg,Idaho,United States,43.82602,-111.78969
127924,Twin Falls,Idaho,United States,42.56297,-114.46087
127925,Twin Falls County,Idaho,United States,42.35598,-114.66716
128579,Washington County,Idaho,United States,44.45243,-116.78477
111035,Addison,Illinois,United States,41.9317,-87.98896
111114,Albany Park,Illinois,United States,41.96836,-87.72339
111147,Alexander,Illinois,United States,37.1916,-89.33764
111167,Algonquin,Illinois,United States,42.16558,-88.29425
111242,Alton,Illinois,United States,38.8906,-90.18428
111472,Arlington Heights,Illinois,United States,42.08836,-87.98063
111515,Ashburn,Illinois,United States,41.74753,-87.71116
111633,Auburn Gresham,Illinois,United States,41.74179,-87.65322
111659,Aurora,Illinois,United States,41.76058,-88.32007
111700,Avondale,Illinois,United States,41.93892,-87.71117
111863,Bartlett,Illinois,United States,41.99503,-88.18563
111887,Batavia,Illinois,United States,41.85003,-88.31257
112103,Belleville,Illinois,United States,38.52005,-89.98399
112143,Belmont Cragin,Illinois,United States,41.9317,-87.76867
112155,Belvidere,Illinois,United States,42.26391,-88.84427
112264,Berwyn,Illinois,United States,41.85059,-87.79367
112451,Bloomington,Illinois,United States,40.4842,-88.99369
112516,Bolingbrook,Illinois,United States,41.69864,-88.0684
112761,Bridgeport,Illinois,United States,41.83809,-87.65116
112793,Brighton Park,Illinois,United States,41.81892,-87.69894
112907,Brown,Illinois,United States,39.96181,-90.75034
113021,Buffalo Grove,Illinois,United States,42.15141,-87.95979
113046,Burbank,Illinois,United States,41.73392,-87.7795
113049,Bureau,Illinois,United States,41.40415,-89.52868
113204,Calhoun County,Illinois,United States,39.1693,-90.66753
113230,Calumet City,Illinois,United States,41.61559,-87.52949
113388,Carbondale,Illinois,United States,37.72727,-89.21675
113434,Carol Stream,Illinois,United States,41.91253,-88.13479
113439,Carpentersville,Illinois,United States,42.12114,-88.25786
113459,Carroll County,Illinois,United States,42.06861,-89.93433
113526,Cass,Illinois,United States,39.97356,-90.24738
113724,Champaign,Illinois,United States,40.11642,-88.24338
113725,Champaign County,Illinois,United States,40.14008,-88.19919
113797,Chatham,Illinois,United States,41.74115,-87.61255
113931,Chicago,Illinois,United States,41.85003,-87.65005
113932,Chicago Heights,Illinois,United States,41.50615,-87.6356
113933,Chicago Lawn,Illinois,United States,41.77503,-87.69644
113934,Chicago Loop,Illinois,United States,41.88407,-87.6333
113995,Christian,Illinois,United States,39.54579,-89.27727
114019,Cicero,Illinois,United States,41.84559,-87.75394
114122,Clark County,Illinois,United States,39.33357,-87.78772
114289,Clinton County,Illinois,United States,38.60645,-89.42248
114402,Coles,Illinois,United States,39.52029,-88.2218
114592,Cook,Illinois,United States,41.8954,-87.64616
114880,Crystal Lake,Illinois,United States,42.24113,-88.3162
114912,Cumberland County,Illinois,United States,39.27332,-88.24023
115035,Danville,Illinois,United States,40.12448,-87.63002
115151,Decatur,Illinois,United States,39.84031,-88.9548
115127,DeKalb,Illinois,United States,41.92947,-88.75036
115132,DeKalb County,Illinois,United States,41.89353,-88.77031
115275,Des Plaines,Illinois,United States,42.03336,-87.8834
115426,Douglas County,Illinois,United States,39.76946,-88.21735
115459,Downers Grove,Illinois,United States,41.80892,-88.01117
115488,DuPage,Illinois,United States,41.85195,-88.08567
115754,East Saint Louis,Illinois,United States,38.6245,-90.15094
115853,Edgewater,Illinois,United States,41.98337,-87.66395
115899,Effingham County,Illinois,United States,39.05977,-88.58986
115966,Elgin,Illinois,United States,42.03725,-88.28119
115988,Elk Grove Village,Illinois,United States,42.00392,-87.97035
116051,Elmhurst,Illinois,United States,41.89947,-87.94034
116131,Englewood,Illinois,United States,41.77976,-87.64588
116251,Evanston,Illinois,United States,42.04114,-87.69006
116445,Fayette County,Illinois,United States,39.00019,-89.02414
116847,Franklin County,Illinois,United States,37.99229,-88.92415
117009,Gage Park,Illinois,United States,41.79503,-87.69616
117027,Galesburg,Illinois,United States,40.94782,-90.37124
117034,Gallatin,Illinois,United States,37.76275,-88.2305
117265,Glen Ellyn,Illinois,United States,41.87753,-88.06701
117288,Glendale Heights,Illinois,United States,41.9146,-88.06486
117309,Glenview,Illinois,United States,42.06975,-87.78784
117494,Granite City,Illinois,United States,38.70144,-90.14872
117580,Greater Grand Crossing,Illinois,United States,41.76113,-87.61485
117634,Greene County,Illinois,United States,39.3562,-90.39049
117809,Gurnee,Illinois,United States,42.3703,-87.90202
117956,Hancock County,Illinois,United States,40.40378,-91.1647
117975,Hanover Park,Illinois,United States,41.99947,-88.14507
117999,Hardin County,Illinois,United States,37.5182,-88.26685
118112,Harvey,Illinois,United States,41.61003,-87.64671
118305,Henry County,Illinois,United States,41.35313,-90.13142
118411,Highland Park,Illinois,United States,42.18169,-87.80034
118510,Hoffman Estates,Illinois,United States,42.04281,-88.0798
118812,Huntley,Illinois,United States,42.16808,-88.42814
118849,Hyde Park,Illinois,United States,41.7942,-87.59394
119000,Iroquois,Illinois,United States,40.74723,-87.8243
119006,Irving Park,Illinois,United States,41.95336,-87.73645
119146,Jasper County,Illinois,United States,39.01003,-88.15381
119179,Jefferson County,Illinois,United States,38.30052,-88.92401
119288,Joliet,Illinois,United States,41.52519,-88.0834
119447,Kendall,Illinois,United States,41.59056,-88.42885
119689,Knox County,Illinois,United States,40.93182,-90.21326
120004,Lake in the Hills,Illinois,United States,42.18169,-88.33036
120126,Lansing,Illinois,United States,41.56476,-87.53893
119806,LaSalle,Illinois,United States,41.34399,-88.88595
120231,Lawrence County,Illinois,United States,38.71995,-87.72673
120317,Lee,Illinois,United States,41.74619,-89.30039
120540,Lincoln Park,Illinois,United States,41.9217,-87.64783
120546,Lincoln Square,Illinois,United States,41.97587,-87.68922
120656,Livingston County,Illinois,United States,40.89156,-88.55772
120680,Lockport,Illinois,United States,41.58948,-88.05784
120705,Logan Square,Illinois,United States,41.92337,-87.69922
120714,Lombard,Illinois,United States,41.88003,-88.00784
120843,Lower West Side,Illinois,United States,41.8542,-87.66561
120969,Macon County,Illinois,United States,39.86,-88.9616
120973,Macoupin,Illinois,United States,39.26102,-89.92443
121251,Marion County,Illinois,United States,38.64959,-88.91897
121380,Mason County,Illinois,United States,40.23965,-89.91678
121457,Maywood,Illinois,United States,41.8792,-87.84312
121494,McDonough,Illinois,United States,40.45621,-90.67791
121508,McHenry,Illinois,United States,42.33335,-88.26675
122027,Moline,Illinois,United States,41.5067,-90.51513
122071,Monroe County,Illinois,United States,38.27865,-90.17738
122142,Montgomery County,Illinois,United States,39.23104,-89.47887
122298,Morton Grove,Illinois,United States,42.04059,-87.78256
122385,Mount Prospect,Illinois,United States,42.06642,-87.93729
122468,Mundelein,Illinois,United States,42.26308,-88.00397
122550,Naperville,Illinois,United States,41.78586,-88.14729
122607,Near North Side,Illinois,United States,41.90003,-87.6345
122694,New City,Illinois,United States,41.80753,-87.65644
122737,New Lenox,Illinois,United States,41.51198,-87.96561
122900,Niles,Illinois,United States,42.01892,-87.80284
122948,Normal,Illinois,United States,40.5142,-88.99063
123003,North Center,Illinois,United States,41.95392,-87.67895
123006,North Chicago,Illinois,United States,42.32558,-87.84118
123055,North Lawndale,Illinois,United States,41.86003,-87.71839
123079,North Peoria,Illinois,United States,40.71754,-89.58426
123141,Northbrook,Illinois,United States,42.12753,-87.82895
123226,O'Fallon,Illinois,United States,38.59227,-89.91121
123233,Oak Forest,Illinois,United States,41.60281,-87.74394
123252,Oak Lawn,Illinois,United States,41.71087,-87.75811
123255,Oak Park,Illinois,United States,41.88503,-87.7845
123376,Ogle,Illinois,United States,42.04264,-89.32065
123561,Orland Park,Illinois,United States,41.63031,-87.85394
123622,Oswego,Illinois,United States,41.68281,-88.35146
123731,Palatine,Illinois,United States,42.1103,-88.03424
123851,Park Ridge,Illinois,United States,42.01114,-87.84062
123986,Pekin,Illinois,United States,40.56754,-89.64066
124046,Peoria,Illinois,United States,40.69365,-89.58899
124048,Peoria County,Illinois,United States,40.78808,-89.75999
124076,Perry County,Illinois,United States,38.08376,-89.36702
124188,Pike,Illinois,United States,39.6225,-90.88629
124320,Plainfield,Illinois,United States,41.62697,-88.20395
124548,Portage Park,Illinois,United States,41.95781,-87.76506
124766,Putnam,Illinois,United States,41.20447,-89.28583
124796,Quincy,Illinois,United States,39.9356,-91.40987
125283,Rock Island,Illinois,United States,41.50948,-90.57875
125284,Rock Island County,Illinois,United States,41.46733,-90.56743
125300,Rockford,Illinois,United States,42.27113,-89.094
125353,Rogers Park,Illinois,United States,42.00864,-87.66672
125382,Romeoville,Illinois,United States,41.64753,-88.08951
125470,Round Lake Beach,Illinois,United States,42.37169,-88.09008
125613,Saint Charles,Illinois,United States,41.91419,-88.30869
125889,Sangamon,Illinois,United States,39.75817,-89.6589
126002,Schaumburg,Illinois,United States,42.03336,-88.08341
126273,Shelby County,Illinois,United States,39.39116,-88.80554
126483,Skokie,Illinois,United States,42.03336,-87.73339
126637,South Chicago,Illinois,United States,41.73977,-87.55425
126687,South Lawndale,Illinois,United States,41.84364,-87.71255
126729,South Shore,Illinois,United States,41.76198,-87.57783
126890,Springfield,Illinois,United States,39.80172,-89.64371
126984,Stark,Illinois,United States,41.09336,-89.79749
127024,Stephenson,Illinois,United States,42.35175,-89.66235
127135,Streamwood,Illinois,United States,42.02558,-88.17841
127471,Tazewell County,Illinois,United States,40.50752,-89.51342
127666,Tinley Park,Illinois,United States,41.57337,-87.78449
128040,Upper Alton,Illinois,United States,38.91144,-90.15066
128058,Uptown,Illinois,United States,41.9659,-87.65262
128062,Urbana,Illinois,United States,40.11059,-88.20727
128183,Vermilion,Illinois,United States,40.18342,-87.73283
128194,Vernon Hills,Illinois,United States,42.21947,-87.97952
128310,Wabash County,Illinois,United States,38.44607,-87.84425
128494,Warren County,Illinois,United States,40.84883,-90.61503
128527,Wasco,Illinois,United States,41.93808,-88.40452
128556,Washington County,Illinois,United States,38.35217,-89.41045
128648,Waukegan,Illinois,United States,42.36363,-87.84479
128846,West Chicago,Illinois,United States,41.88475,-88.20396
128865,West Englewood,Illinois,United States,41.77809,-87.66672
128913,West Lawn,Illinois,United States,41.77281,-87.72227
128969,West Ridge,Illinois,United States,41.99975,-87.69284
128992,West Town,Illinois,United States,41.89381,-87.67493
129113,Wheaton,Illinois,United States,41.86614,-88.10701
129120,Wheeling,Illinois,United States,42.13919,-87.92896
129186,Whiteside,Illinois,United States,41.75626,-89.91409
129253,Will,Illinois,United States,41.44503,-87.97866
129276,Williamson,Illinois,United States,37.73025,-88.92994
129320,Wilmette,Illinois,United States,42.07225,-87.72284
129408,Winnebago County,Illinois,United States,42.33626,-89.16085
129520,Woodford,Illinois,United States,40.78823,-89.21114
129536,Woodlawn,Illinois,United States,41.77948,-87.59949
129545,Woodridge,Illinois,United States,41.74697,-88.05034
129563,Woodstock,Illinois,United States,42.31474,-88.4487
111190,Allen,Indiana,United States,41.09087,-85.06656
111313,Anderson,Indiana,United States,40.10532,-85.68025
111859,Bartholomew,Indiana,United States,39.20597,-85.8976
112204,Benton County,Indiana,United States,40.60626,-87.31091
112449,Bloomington,Indiana,United States,39.16533,-86.52639
112908,Brown,Indiana,United States,39.19621,-86.22737
112924,Brownsburg,Indiana,United States,39.84338,-86.39777
113416,Carmel,Indiana,United States,39.97837,-86.11804
113460,Carroll County,Indiana,United States,40.58286,-86.56348
113530,Cass,Indiana,United States,40.76149,-86.34595
114123,Clark County,Indiana,United States,38.47718,-85.70728
114293,Clinton County,Indiana,United States,40.30169,-86.47516
114490,Columbus,Indiana,United States,39.20144,-85.92138
114867,Crown Point,Indiana,United States,41.41698,-87.36531
115146,Dearborn,Indiana,United States,39.14519,-84.97326
115133,DeKalb County,Indiana,United States,41.39758,-84.99909
115206,Delaware County,Indiana,United States,40.22753,-85.3969
115498,Dubois,Indiana,United States,38.36428,-86.8798
115645,East Chicago,Indiana,United States,41.6392,-87.45476
115998,Elkhart,Indiana,United States,41.68199,-85.97667
116000,Elkhart County,Indiana,United States,41.59738,-85.85876
116253,Evansville,Indiana,United States,37.97476,-87.55585
116446,Fayette County,Indiana,United States,39.64006,-85.17873
116529,Fishers,Indiana,United States,39.95559,-86.01387
116763,Fort Wayne,Indiana,United States,41.1306,-85.12886
116848,Franklin County,Indiana,United States,39.41486,-85.06028
117106,Gary,Indiana,United States,41.59337,-87.34643
117189,Gibson,Indiana,United States,38.31183,-87.58459
117408,Goshen,Indiana,United States,41.58227,-85.83444
117488,Granger,Indiana,United States,41.75338,-86.11084
117512,Grant County,Indiana,United States,40.51584,-85.65473
117635,Greene County,Indiana,United States,39.03633,-86.96205
117702,Greenwood,Indiana,United States,39.61366,-86.10665
117913,Hammond,Indiana,United States,41.58337,-87.50004
117951,Hancock County,Indiana,United States,39.82355,-85.77324
118287,Hendricks,Indiana,United States,39.76952,-86.50998
118299,Henry County,Indiana,United States,39.93104,-85.39644
118497,Hobart,Indiana,United States,41.53226,-87.25504
118716,Howard,Indiana,United States,40.48359,-86.11693
118806,Huntington County,Indiana,United States,40.82924,-85.48817
118924,Indianapolis,Indiana,United States,39.76838,-86.15804
119152,Jasper County,Indiana,United States,41.023,-87.11612
119180,Jefferson County,Indiana,United States,38.78582,-85.43857
119208,Jeffersonville,Indiana,United States,38.27757,-85.73718
119220,Jennings,Indiana,United States,38.99693,-85.62806
119685,Knox County,Indiana,United States,38.68909,-87.41801
119702,Kokomo,Indiana,United States,40.48643,-86.1336
119710,Kosciusko,Indiana,United States,41.2441,-85.86072
119834,Lafayette,Indiana,United States,40.4167,-86.87529
119802,LaGrange County,Indiana,United States,41.64261,-85.4265
119805,LaPorte,Indiana,United States,41.54902,-86.74237
120225,Lawrence,Indiana,United States,39.83865,-86.02526
120232,Lawrence County,Indiana,United States,38.84116,-86.48345
121243,Marion,Indiana,United States,40.55837,-85.65914
121252,Marion County,Indiana,United States,39.78171,-86.13847
121708,Merrillville,Indiana,United States,41.48281,-87.33281
121752,Miami,Indiana,United States,40.7695,-86.04502
121760,Michigan City,Indiana,United States,41.70754,-86.89503
121976,Mishawaka,Indiana,United States,41.66199,-86.15862
122072,Monroe County,Indiana,United States,39.16092,-86.52314
122153,Montgomery County,Indiana,United States,40.04038,-86.8933
122465,Muncie,Indiana,United States,40.19338,-85.38636
122654,New Albany,Indiana,United States,38.28562,-85.82413
